1488117978755	1239
1488117978891	1239
1488117978992	1240
1488117979092	1233
1488117979189	1229
1488117979289	1229
1488117979392	1229
1488117979489	1230
1488117979575	1229
1488117979684	1228
1488117979796	1228
1488117979907	1226
1488117979981	1227
1488117980045	1230
1488117980143	1231
1488117980272	1241
1488117980331	1256
1488117980449	1263
1488117980589	1267
1488117980682	1256
1488117980798	1250
1488117980901	1245
1488117981001	1243
1488117981100	1238
1488117981202	1237
1488117981301	1240
1488117981403	1237
1488117981501	1237
1488117981567	1240
1488117981580	1222
1488117981647	1206
1488117981779	1170
1488117981889	1136
1488117982017	1115
1488117982136	1096
1488117982296	1090
1488117982389	1211
1488117982493	1439
1488117982560	1932
1488117982572	2363
1488117982647	2511
1488117982749	2724
1488117982849	2862
1488117982985	2704
1488117983112	4193
1488117983223	2850
1488117983322	2184
1488117983388	2380
1488117983463	2280
1488117983550	2589
1488117983650	2852
1488117983782	3319
1488117983913	4210
1488117984017	2199
1488117984132	1906
1488117984250	1967
1488117984323	1863
1488117984437	1819
1488117984551	2082
1488117984656	2725
1488117984733	3088
1488117984856	3192
1488117984945	3183
1488117985061	3277
1488117985119	3310
1488117985196	3120
1488117985320	3008
1488117985432	2952
1488117985541	2716
1488117985708	2367
1488117985808	2215
1488117985899	1905
1488117986001	1722
1488117986095	1661
1488117986179	1615
1488117986270	1479
1488117986335	1423
1488117986452	1442
1488117986588	1523
1488117986650	1394
1488117986789	1367
1488117986857	1377
1488117986950	1411
1488117987097	1434
1488117987204	1429
1488117987304	1369
1488117987405	1295
1488117987506	1257
1488117987606	1197
1488117987697	1163
1488117987794	1143
1488117987891	1152
1488117987951	1444
1488117988083	3246
1488117988139	5123
1488117988198	4809
1488117988321	4571
1488117988389	5100
1488117988507	5100
1488117988612	9397
1488117988723	9397
1488117988838	7344
1488117988940	7344
1488117989041	6157
1488117989140	6157
1488117989246	5336
1488117989344	4426
1488117989441	4311
1488117989543	3566
1488117989641	3248
1488117989762	2231
1488117989820	1975
1488117989886	1737
1488117990018	1413
1488117990133	1337
1488117990246	1102
1488117990281	1115
1488117990401	1152
1488117990518	1154
1488117990615	1270
1488117990654	1481
1488117990787	1610
1488117990922	1735
1488117991014	1945
1488117991052	2057
1488117991207	2201
1488117991312	2206
1488117991429	1898
1488117991525	1417
1488117991623	1479
1488117991722	1598
1488117991823	1763
1488117991923	1782
1488117992040	1810
1488117992141	1760
1488117992204	1456
1488117992254	1533
1488117992353	1591
1488117992521	1586
1488117992633	1273
1488117992748	1068
1488117992875	969
1488117992934	757
1488117993030	593
1488117993134	723
1488117993230	1574
1488117993294	4599
1488117993383	7427
1488117993468	7427
1488117993581	10887
1488117993670	10887
1488117993825	8607
1488117993925	8607
1488117994019	9691
1488117994136	9691
1488117994175	12153
1488117994269	12153
1488117994354	8690
1488117994455	8690
1488117994676	11653
1488117994732	11653
1488117994793	11455
1488117994911	11455
1488117995031	11976
1488117995173	11976
1488117995230	12353
1488117995310	12353
1488117995414	7589
1488117995474	7589
1488117995556	14017
1488117995656	12297
1488117995756	12297
1488117995856	10327
1488117996030	10327
1488117996110	10242
1488117996198	10242
1488117996290	10675
1488117996353	10675
1488117996456	6914
1488117996590	6914
1488117996721	7480
1488117996801	4952
1488117996854	4611
1488117996954	4639
1488117997073	5542
1488117997158	5125
1488117997303	5963
1488117997434	4123
1488117997505	3109
1488117997560	3725
1488117997657	3813
1488117997760	3930
1488117997858	4420
1488117998034	4570
1488117998103	1750
1488117998156	1860
1488117998257	1793
1488117998379	1709
1488117998489	1678
1488117998616	1931
1488117998690	2131
1488117998788	2643
1488117998886	3018
1488117998958	3097
1488117999098	3649
1488117999211	3870
1488117999280	3999
1488117999395	4154
1488117999504	4225
1488117999636	3864
1488117999732	3227
1488117999803	2564
1488117999878	2335
1488117999959	2144
1488118000125	2082
1488118000231	2100
1488118000341	2158
1488118000447	2270
1488118000560	2292
1488118000650	2192
1488118000789	2034
1488118000851	1903
1488118000942	1852
1488118001045	1782
1488118001145	1835
1488118001245	1879
1488118001347	2058
1488118001424	2341
1488118001490	2496
1488118001584	2746
1488118001677	2994
1488118001760	3276
1488118001860	3535
1488118002038	3535
1488118002184	4744
1488118002231	2169
1488118002337	1446
1488118002444	1333
1488118002512	1364
1488118002605	1664
1488118002704	2114
1488118002815	2310
1488118002902	2505
1488118002991	2779
1488118003097	2891
1488118003160	3255
1488118003328	3407
1488118003361	3119
1488118003465	2884
1488118003603	2219
1488118003733	1820
1488118003844	1697
1488118003951	1510
1488118004087	1319
1488118004144	1248
1488118004259	1203
1488118004373	2206
1488118004423	4552
1488118004461	3934
1488118004563	3990
