"TimeStamp" "BatteryLevel" "ACC_X" "ACC_Y" "ACC_Z" "ACC_G_X" "ACC_G_Y" "ACC_G_Z" "ROT_A" "ROT_B" "ROT_G" "mag"
"1930" 1488117985375 100 -1.85930109024048 -2.85206985473633 3.48149633407593 6.6352972984314 -2.45503616333008 1.07677018642426 76.7900009155273 49.2799987792969 51.8699989318848 4.86950918724354
"1931" 1488117985436 100 -3.05521774291992 -3.4972095489502 1.15424907207489 8.59501838684082 -3.97447824478149 -0.961914658546448 29.8899993896484 45.9200019836426 32.2700004577637 4.78509362565738
"1932" 1488117985490 100 -3.16010761260986 -2.99493646621704 2.07769680023193 9.48993492126465 -4.22093915939331 0.480957329273224 1.53999996185303 43.5400009155273 13.5100002288818 4.82418371889436
"1933" 1488117985548 100 -2.50319957733154 -0.659716963768005 0.0962942838668823 9.45882701873779 -2.0506489276886 -1.47637164592743 6.44000005722046 44.310001373291 15.8199996948242 2.59046466591257
"1934" 1488117985610 0.99 -2.47346830368042 0.278128981590271 1.11647772789001 10.0474624633789 -1.04327070713043 -0.177068874239922 5.1100001335144 48.1599998474121 16.1000003814697 2.7279889472992
"1935" 1488117985659 0.99 -1.19584226608276 -0.973908185958862 1.65122842788696 9.06879711151123 -2.53878498077393 0.770488917827606 10.7799997329712 52.6399993896484 21.3500003814697 2.25944488781862
"1936" 1488117985714 0.99 0.0789399147033691 -1.61757147312164 2.60162138938904 7.77428007125854 -3.58684110641479 2.37128734588623 15.0500001907349 46.060001373291 17.1499996185303 3.06450694802881
"1937" 1488117985748 0.99 0.568515300750732 -1.13517379760742 1.53956198692322 7.14257574081421 -3.38823676109314 1.69411838054657 11.5500001907349 35.0699996948242 3.99000000953674 1.99551504868821
"1938" 1488117985815 0.99 0.259558200836182 -0.559744358062744 0.963653326034546 7.386643409729 -2.95274329185486 1.35912311077118 -11.6899995803833 26.5300006866455 -10.5699996948242 1.14425169380772
"1939" 1488117985846 0.99 -1.36395931243896 -1.19627022743225 2.47844099998474 9.35115051269531 -3.88833665847778 3.49352097511292 -16.5200004577637 25.2000007629395 -7.49000024795532 3.07150081449365
