1488117978986	106	0
1488117979087	105	0
1488117979184	105	0
1488117979285	105	0
1488117979389	105	0
1488117979485	105	0
1488117979572	105	0
1488117979636	105	0
1488117979792	105	0
1488117979887	105	0
1488117979936	105	0
1488117980039	106	0
1488117980122	105	0
1488117980222	106	0
1488117980324	106	0
1488117980427	106	0
1488117980543	106	0
1488117980679	105	0
1488117980744	105	0
1488117980897	105	0
1488117980997	105	0
1488117981095	105	0
1488117981199	105	0
1488117981298	105	0
1488117981399	105	0
1488117981497	105	0
1488117981561	106	0
1488117981576	105	0
1488117981611	106	0
1488117981733	106	0
1488117981842	106	0
1488117982001	106	0
1488117982120	106	0
1488117982238	106	0
1488117982385	106	0
1488117982489	106	0
1488117982553	106	0
1488117982568	106	0
1488117982612	107	0
1488117982712	106	0
1488117982814	107	0
1488117982912	107	0
1488117983106	107	0
1488117983218	107	0
1488117983308	107	0
1488117983381	107	0
1488117983458	107	0
1488117983513	107	0
1488117983614	107	0
1488117983714	107	0
1488117983908	107	0
1488117984011	107	0
1488117984126	107	0
1488117984232	107	0
1488117984312	107	0
1488117984429	107	0
1488117984533	107	0
1488117984652	106	0
1488117984718	106	0
1488117984837	106	0
1488117984940	106	0
1488117985039	106	0
1488117985114	106	0
1488117985129	106	0
1488117985304	106	0
1488117985411	106	0
1488117985524	106	0
1488117985657	106	0
1488117985804	106	0
1488117985894	107	0
1488117985997	107	0
1488117986090	107	0
1488117986175	107	0
1488117986228	107	0
1488117986327	108	0
1488117986429	107	0
1488117986584	108	0
1488117986643	107	0
1488117986736	107	0
1488117986849	107	0
1488117986945	107	0
1488117987050	107	0
1488117987201	107	0
1488117987300	107	0
1488117987401	107	0
1488117987502	107	0
1488117987602	107	0
1488117987692	107	0
1488117987791	107	0
1488117987888	107	0
1488117987945	107	0
1488117988039	107	0
1488117988135	107	0
1488117988189	107	0
1488117988305	107	0
1488117988380	107	0
1488117988502	107	0
1488117988604	107	0
1488117988719	107	0
1488117988824	107	0
1488117988925	107	0
1488117989028	107	0
1488117989126	107	0
1488117989227	106	0
1488117989327	106	0
1488117989427	106	0
1488117989527	106	0
1488117989628	106	0
1488117989728	106	0
1488117989812	106	0
1488117989841	106	0
1488117990012	106	0
1488117990126	106	0
1488117990229	106	0
1488117990261	107	0
1488117990345	106	0
1488117990459	107	0
1488117990610	106	0
1488117990636	106	0
1488117990718	106	0
1488117990916	106	0
1488117991011	106	0
1488117991030	106	0
1488117991147	106	0
1488117991307	106	0
1488117991422	106	0
1488117991511	106	0
1488117991609	106	0
1488117991708	106	0
1488117991810	106	0
1488117991909	106	0
1488117992018	107	0
1488117992127	107	0
1488117992195	107	0
1488117992226	107	0
1488117992342	107	0
1488117992512	107	0
1488117992628	107	0
1488117992733	107	0
1488117992831	107	0
1488117992930	107	0
1488117993017	107	0
1488117993118	107	0
1488117993215	107	0
1488117993286	107	0
1488117993324	107	0
1488117993462	107	0
1488117993550	108	0
1488117993648	107	0
1488117993804	108	0
1488117993911	108	0
1488117994005	108	0
1488117994130	108	0
1488117994145	108	0
1488117994255	108	0
1488117994321	108	0
1488117994420	108	0
1488117994639	108	0
1488117994725	108	0
1488117994787	108	0
1488117994853	108	0
1488117995024	108	0
1488117995142	108	0
1488117995226	108	0
1488117995294	109	0
1488117995407	109	0
1488117995471	109	0
1488117995522	109	0
1488117995628	109	0
1488117995723	109	0
1488117995821	109	0
1488117996025	109	0
1488117996099	109	0
1488117996194	109	0
1488117996252	109	0
1488117996343	109	0
1488117996439	109	0
1488117996524	109	0
1488117996718	109	0
1488117996795	109	0
1488117996835	109	0
1488117996932	109	0
1488117997041	108	0
1488117997142	108	0
1488117997241	108	0
1488117997423	108	0
1488117997492	108	0
1488117997551	108	0
1488117997622	108	0
1488117997724	108	0
1488117997823	108	0
1488117998015	108	0
1488117998093	108	0
1488117998138	108	0
1488117998222	108	0
1488117998344	109	0
1488117998447	109	0
1488117998613	109	0
1488117998687	109	0
1488117998738	108	0
1488117998845	108	0
1488117998948	108	0
1488117999051	108	0
1488117999204	108	0
1488117999276	108	0
1488117999323	107	0
1488117999436	108	0
1488117999631	108	0
1488117999719	108	0
1488117999790	107	0
1488117999849	107	0
1488117999940	107	0
1488118000118	107	0
1488118000225	107	0
1488118000325	107	0
1488118000431	107	0
1488118000542	107	0
1488118000646	107	0
1488118000748	107	0
1488118000844	107	0
1488118000928	107	0
1488118001031	107	0
1488118001132	107	0
1488118001234	107	0
1488118001329	107	0
1488118001414	107	0
1488118001487	107	0
1488118001537	107	0
1488118001672	107	0
1488118001725	107	0
1488118001825	107	0
1488118002034	107	0
1488118002151	107	0
1488118002228	107	0
1488118002320	107	0
1488118002430	107	0
1488118002502	108	0
1488118002538	107	0
1488118002646	107	0
1488118002728	108	0
1488118002898	107	0
1488118002938	108	0
1488118003049	108	0
1488118003130	108	0
1488118003321	108	0
1488118003350	108	0
1488118003449	108	0
1488118003551	108	0
1488118003728	108	0
1488118003829	108	0
1488118003934	108	0
1488118004046	108	0
1488118004140	107	0
1488118004234	108	0
1488118004349	107	0
1488118004419	108	0
1488118004444	108	0
1488118004527	108	0
1488118004654	108	0
1488118004756	108	0
1488118004933	108	0
1488118005006	108	0
1488118005033	108	0
1488118005174	108	0
1488118005253	108	0
1488118005339	108	0
1488118005433	107	0
1488118005529	108	0
1488118005685	108	0
1488118005755	107	0
1488118005937	107	0
1488118005952	108	0
1488118006031	107	0
1488118006233	107	0
1488118006320	107	0
1488118006409	107	0
1488118006436	107	0
1488118006628	107	0
1488118006752	107	0
1488118006844	107	0
1488118006916	107	0
1488118007004	107	0
1488118007144	107	0
1488118007230	107	0
1488118007299	106	0
1488118007413	106	0
1488118007553	106	0
1488118007650	106	0
1488118007736	106	0
1488118007750	106	0
1488118007859	107	0
1488118007947	107	0
1488118008050	107	0
1488118008225	107	0
1488118008304	107	0
1488118008350	107	0
1488118008454	107	0
1488118008552	107	0
1488118008652	107	0
1488118008751	107	0
1488118008921	107	0
1488118009039	107	0
1488118009130	107	0
1488118009213	107	0
1488118009272	107	0
1488118009348	107	0
1488118009431	107	0
1488118009624	107	0
1488118009733	107	0
1488118009831	107	0
1488118009899	107	0
1488118009938	107	0
1488118010032	107	0
1488118010188	107	0
1488118010232	108	0
1488118010357	107	0
1488118010515	108	0
1488118010610	107	0
1488118010713	108	0
1488118010772	108	0
1488118010833	108	0
1488118011010	108	0
1488118011051	108	0
1488118011152	108	0
1488118011317	108	0
1488118011442	108	0
1488118011460	108	0
1488118011618	108	0
1488118011741	107	0
1488118011825	108	0
1488118011907	108	0
1488118011954	107	0
1488118012043	108	0
1488118012156	108	0
1488118012354	108	0
1488118012422	108	0
1488118012475	109	0
1488118012625	108	0
1488118012691	109	0
1488118012761	109	0
1488118012855	109	0
1488118012960	109	0
1488118013118	109	0
1488118013160	109	0
1488118013233	109	0
1488118013339	109	0
1488118013478	109	0
1488118013618	109	0
1488118013662	109	0
1488118013813	109	0
1488118013914	108	0
1488118014020	109	0
1488118014118	108	0
1488118014228	108	0
1488118014313	109	0
1488118014354	108	0
1488118014445	109	0
1488118014544	109	0
1488118014656	110	0
1488118014734	110	0
1488118014835	110	0
1488118014959	110	0
1488118015044	110	0
1488118015225	109	0
1488118015330	110	0
1488118015444	109	0
1488118015549	110	0
1488118015661	110	0
1488118015768	110	0
1488118015902	110	0
1488118015970	110	0
1488118016064	111	0
1488118016150	111	0
1488118016263	111	0
1488118016338	111	0
1488118016437	111	0
1488118016537	111	0
1488118016638	111	0
1488118016736	111	0
1488118016839	112	0
1488118016957	111	0
1488118017111	112	0
1488118017209	112	0
1488118017271	112	0
1488118017360	112	0
1488118017466	112	0
1488118017570	112	0
1488118017663	112	0
1488118017769	112	0
1488118017912	112	0
1488118018012	112	0
1488118018114	112	0
1488118018211	112	0
1488118018312	112	0
1488118018374	112	0
1488118018521	112	0
1488118018612	112	0
1488118018718	112	0
1488118018818	112	0
1488118018918	112	0
1488118019020	112	0
1488118019119	112	0
1488118019220	112	0
1488118019320	112	0
1488118019421	112	0
1488118019522	112	0
1488118019622	112	0
1488118019724	112	0
1488118019824	112	0
1488118019924	112	0
1488118020025	112	0
1488118020126	112	0
1488118020213	112	0
1488118020308	112	0
1488118020367	112	0
1488118020464	112	0
1488118020567	112	0
1488118020661	112	0
1488118020751	112	0
1488118020843	112	0
1488118020945	112	0
1488118021046	112	0
1488118021146	112	0
1488118021246	112	0
1488118021347	112	0
1488118021449	112	0
1488118021548	112	0
1488118021649	112	0
1488118021750	112	0
1488118021853	112	0
1488118021953	112	0
1488118021980	112	0
1488118022053	112	0
1488118022139	112	0
1488118022333	112	0
1488118022470	111	0
1488118022538	112	0
1488118022639	112	0
1488118022664	112	0
1488118022853	112	0
1488118022919	113	0
1488118023025	112	0
1488118023051	112	0
1488118023163	112	0
1488118023335	112	0
1488118023443	112	0
1488118023505	112	0
1488118023619	112	0
1488118023719	112	0
1488118023821	112	0
1488118023927	112	0
1488118024063	112	0
1488118024164	112	0
1488118024265	112	0
1488118024374	112	0
1488118024521	112	0
1488118024568	112	0
1488118024602	112	0
1488118024642	112	0
1488118024744	112	0
1488118024843	112	0
1488118025028	112	0
1488118025130	112	0
1488118025237	112	0
1488118025348	112	0
1488118025477	112	0
1488118025606	113	0
1488118025660	113	0
1488118025757	113	0
1488118025842	113	0
1488118025925	113	0
1488118026033	113	0
1488118026135	113	0
1488118026245	113	0
1488118026305	113	0
1488118026350	113	0
1488118026469	112	0
1488118026543	113	0
1488118026643	113	0
1488118026841	113	0
1488118026954	113	0
1488118027049	113	0
1488118027148	113	0
1488118027250	113	0
1488118027350	113	0
1488118027449	113	0
1488118027550	113	0
1488118027652	113	0
1488118027752	113	0
1488118027851	113	0
1488118027956	112	0
1488118028075	113	0
1488118028226	113	0
1488118028321	113	0
1488118028420	113	0
1488118028505	112	0
1488118028552	113	0
1488118028646	112	0
1488118028741	112	0
1488118028841	112	0
1488118028942	112	0
1488118029040	112	0
1488118029153	112	0
1488118029261	112	0
1488118029371	111	0
1488118029493	112	0
1488118029616	112	0
1488118029734	111	0
1488118029830	111	0
1488118029925	111	0
1488118030021	111	0
1488118030118	111	0
1488118030217	111	0
1488118030273	111	0
1488118030370	111	0
1488118030474	111	0
1488118030576	111	0
1488118030669	111	0
1488118030696	111	0
1488118030768	111	0
1488118030929	111	0
1488118031029	111	0
1488118031130	111	0
1488118031230	111	0
1488118031331	111	0
1488118031432	111	0
1488118031533	111	0
1488118031595	111	0
1488118031667	111	0
1488118031837	111	0
1488118031867	111	0
1488118031971	111	0
1488118032139	111	0
1488118032219	110	0
1488118032295	110	0
1488118032372	111	0
1488118032524	111	0
1488118032622	111	0
1488118032679	111	0
1488118032774	111	0
1488118032879	111	0
1488118033024	111	0
1488118033128	112	0
1488118033225	112	0
1488118033326	112	0
1488118033386	112	0
1488118033474	112	0
1488118033569	112	0
1488118033736	113	0
1488118033852	113	0
1488118033957	113	0
1488118034073	113	0
1488118034225	113	0
1488118034326	113	0
1488118034427	113	0
1488118034526	113	0
1488118034626	113	0
1488118034726	113	0
1488118034827	113	0
1488118034928	113	0
1488118035030	113	0
1488118035128	113	0
1488118035231	113	0
1488118035296	113	0
1488118035361	113	0
1488118035461	113	0
1488118035512	113	0
1488118035595	114	0
1488118035651	113	0
1488118035843	114	0
1488118035948	114	0
1488118036063	114	0
1488118036174	115	0
1488118036274	114	0
1488118036377	115	0
1488118036543	115	0
1488118036570	114	0
1488118036608	115	0
1488118036649	115	0
1488118036852	115	0
1488118036891	115	0
1488118036949	115	0
1488118037136	115	0
1488118037286	115	0
1488118037354	115	0
1488118037439	115	0
1488118037546	116	0
1488118037642	116	0
1488118037744	116	0
1488118037844	117	0
1488118037929	116	0
1488118037988	116	0
1488118038071	116	0
1488118038242	116	0
1488118038310	116	0
1488118038351	116	0
1488118038560	116	0
1488118038645	116	0
1488118038691	116	0
1488118038766	116	0
1488118038860	116	0
1488118038951	117	0
1488118039106	116	0
1488118039157	117	0
1488118039321	117	0
1488118039374	117	0
1488118039480	117	0
1488118039598	117	0
1488118039652	117	0
1488118039758	117	0
1488118039855	117	0
1488118040063	117	0
1488118040138	117	0
1488118040251	117	0
1488118040358	117	0
1488118040463	117	0
1488118040523	117	0
1488118040676	117	0
1488118040779	117	0
1488118040851	117	0
1488118040896	117	0
1488118040972	117	0
1488118041077	117	0
1488118041201	117	0
1488118041280	117	0
1488118041354	117	0
1488118041481	118	0
1488118041667	118	0
1488118041727	118	0
1488118041845	118	0
1488118041963	118	0
1488118042059	118	0
1488118042170	118	0
1488118042273	118	0
1488118042376	118	0
1488118042501	119	0
1488118042571	118	0
1488118042676	119	0
1488118042770	119	0
1488118042819	119	0
1488118042870	119	0
1488118043063	119	0
1488118043160	118	0
1488118043240	119	0
1488118043357	119	0
1488118043372	119	0
1488118043454	119	0
1488118043581	119	0
1488118043761	119	0
1488118043865	119	0
1488118043929	119	0
1488118043978	119	0
1488118044080	119	0
1488118044176	119	0
1488118044256	119	0
1488118044355	119	0
1488118044584	119	0
1488118044669	119	0
1488118044786	119	0
1488118044935	119	0
1488118045039	119	0
1488118045136	119	0
1488118045220	119	0
1488118045272	119	0
1488118045370	119	0
1488118045460	119	0
1488118045561	119	0
1488118045673	119	0
1488118045777	119	0
1488118045873	119	0
1488118045976	119	0
1488118046076	119	0
1488118046169	120	0
1488118046183	120	0
1488118046285	120	0
1488118046367	120	0
1488118046527	120	0
1488118046556	120	0
1488118046686	120	0
1488118046842	120	0
1488118046953	120	0
1488118047062	120	0
1488118047167	120	0
1488118047283	120	0
1488118047343	120	0
1488118047444	120	0
1488118047543	120	0
1488118047672	120	0
1488118047769	121	0
1488118047894	121	0
1488118047987	121	0
1488118048090	121	0
1488118048252	121	0
1488118048260	121	0
1488118048354	121	0
1488118048474	122	0
1488118048585	122	0
1488118048642	122	0
1488118048687	122	0
1488118048835	121	0
1488118048938	122	0
1488118049038	122	0
1488118049136	122	0
1488118049244	122	0
1488118049310	123	0
1488118049357	122	0
1488118049469	122	0
1488118049680	122	0
1488118049760	122	0
1488118049829	122	0
1488118049875	122	0
1488118049980	122	0
1488118050163	122	0
1488118050227	122	0
1488118050300	122	0
1488118050360	122	0
1488118050464	122	0
1488118050675	122	0
1488118050743	122	0
1488118050781	123	0
1488118050932	122	0
1488118050978	122	0
1488118051064	122	0
1488118051251	122	0
1488118051424	122	0
1488118051465	122	0
1488118051559	122	0
1488118051675	122	0
1488118051799	122	0
1488118051971	122	0
1488118052029	122	0
1488118052079	122	0
1488118052165	122	0
1488118052182	122	0
1488118052260	122	0
1488118052477	122	0
1488118052565	123	0
1488118052643	123	0
1488118052688	123	0
1488118052774	123	0
1488118052891	123	0
1488118053049	123	0
1488118053160	123	0
1488118053279	123	0
1488118053386	123	0
1488118053494	124	0
1488118053588	123	0
1488118053693	124	0
1488118053730	124	0
1488118053770	124	0
1488118053894	124	0
1488118054041	124	0
1488118054083	124	0
1488118054176	124	0
1488118054354	124	0
1488118054469	124	0
1488118054559	124	0
1488118054666	124	0
1488118054778	124	0
1488118054911	124	0
1488118055018	124	0
1488118055073	124	0
1488118055132	124	0
1488118055161	124	0
1488118055273	124	0
1488118055389	124	0
1488118055555	124	0
1488118055676	124	0
1488118055783	124	0
1488118055888	124	0
1488118055988	124	0
1488118056136	124	0
1488118056236	124	0
1488118056334	124	0
1488118056435	124	0
1488118056536	124	0
1488118056642	124	0
1488118056746	124	0
1488118056854	124	0
1488118056900	124	0
1488118056948	124	0
1488118057047	124	0
1488118057156	124	0
1488118057188	124	0
1488118057285	124	0
1488118057451	124	0
1488118057557	124	0
1488118057626	123	0
1488118057667	124	0
1488118057766	123	0
1488118057865	123	0
1488118057988	123	0
1488118058158	123	0
1488118058274	123	0
1488118058378	123	0
1488118058479	123	0
1488118058569	123	0
1488118058624	123	0
1488118058688	123	0
1488118058765	123	0
1488118058961	123	0
1488118059057	123	0
1488118059160	123	0
1488118059281	122	0
1488118059372	123	0
1488118059407	122	0
1488118059464	122	0
1488118059567	122	0
1488118059692	122	0
1488118059859	122	0
1488118059974	122	0
1488118060091	122	0
1488118060242	122	0
1488118060343	122	0
1488118060410	122	0
1488118060425	122	0
1488118060555	122	0
1488118060671	122	0
1488118060688	122	0
1488118060767	122	0
1488118060867	122	0
1488118060968	121	0
1488118061066	122	0
1488118061167	121	0
1488118061267	122	0
1488118061365	122	0
1488118061468	121	0
1488118061567	121	0
1488118061760	121	0
1488118061880	121	0
1488118061970	121	0
1488118062039	121	0
1488118062140	121	0
1488118062245	121	0
1488118062353	121	0
1488118062467	120	0
1488118062574	121	0
1488118062708	120	0
1488118062861	120	0
1488118062955	120	0
1488118063016	120	0
1488118063079	120	0
1488118063189	120	0
1488118063342	120	0
1488118063445	120	0
1488118063545	120	0
1488118063644	120	0
1488118063709	120	0
1488118063727	120	0
1488118063768	120	0
1488118063953	120	0
1488118063983	120	0
1488118064155	120	0
1488118064261	121	0
1488118064378	120	0
1488118064484	121	0
1488118064639	121	0
1488118064702	121	0
1488118064764	121	0
1488118064922	121	0
1488118065016	122	0
1488118065067	121	0
1488118065136	122	0
1488118065181	121	0
1488118065288	121	0
1488118065462	121	0
1488118065542	121	0
1488118065582	121	0
1488118065689	122	0
1488118065785	122	0
1488118065892	122	0
1488118065978	122	0
1488118066100	121	0
1488118066258	121	0
1488118066332	121	0
1488118066380	121	0
1488118066493	121	0
1488118066579	121	0
1488118066671	121	0
1488118066878	121	0
1488118066978	122	0
1488118067064	122	0
1488118067163	122	0
1488118067263	122	0
1488118067364	122	0
1488118067435	121	0
1488118067493	122	0
1488118067591	121	0
1488118067687	122	0
1488118067790	122	0
1488118067925	122	0
1488118067970	122	0
1488118068167	122	0
1488118068352	122	0
